#gene_id	length
TRINITY_DN164663_c3_g1	587
TRINITY_DN129134_c0_g1	218
TRINITY_DN129139_c0_g1	229
TRINITY_DN129403_c0_g1	210
TRINITY_DN193791_c4_g1	597
TRINITY_DN193721_c3_g3	211
TRINITY_DN193733_c3_g1	415
TRINITY_DN193773_c2_g1	537
TRINITY_DN193773_c3_g1	523
TRINITY_DN123719_c0_g1	783
TRINITY_DN123709_c0_g1	208
TRINITY_DN107899_c1_g1	235
TRINITY_DN177592_c0_g1	1279
TRINITY_DN177592_c0_g2	881
TRINITY_DN177592_c0_g3	491
TRINITY_DN177518_c3_g1	493
TRINITY_DN177518_c3_g2	272
TRINITY_DN177518_c4_g1	1356
TRINITY_DN107556_c0_g1	269
TRINITY_DN107505_c0_g1	818
TRINITY_DN158616_c2_g1	857
TRINITY_DN158660_c0_g1	1139
TRINITY_DN158624_c9_g2	207
TRINITY_DN191070_c1_g1	281
TRINITY_DN191059_c0_g1	566
TRINITY_DN191059_c0_g2	1164
TRINITY_DN191025_c3_g4	222
TRINITY_DN191006_c6_g1	314
TRINITY_DN178238_c10_g3	721
TRINITY_DN178247_c3_g2	793
TRINITY_DN168945_c1_g1	430
TRINITY_DN168936_c3_g2	201
TRINITY_DN168925_c4_g1	287
TRINITY_DN168977_c1_g6	337
TRINITY_DN188877_c5_g2	340
TRINITY_DN188877_c5_g3	3064
TRINITY_DN188899_c0_g1	275
TRINITY_DN188888_c1_g1	205
TRINITY_DN188888_c2_g2	606
TRINITY_DN188888_c3_g1	247
TRINITY_DN188846_c2_g2	591
TRINITY_DN197254_c0_g1	5009
TRINITY_DN197208_c0_g1	339
TRINITY_DN197208_c2_g2	1721
TRINITY_DN197279_c2_g1	1104
TRINITY_DN197218_c5_g1	2322
TRINITY_DN197238_c5_g1	751
TRINITY_DN197210_c0_g1	413
TRINITY_DN197292_c1_g1	667
TRINITY_DN197292_c1_g2	459
TRINITY_DN197292_c2_g1	523
TRINITY_DN146965_c0_g1	873
TRINITY_DN193814_c0_g1	218
TRINITY_DN193895_c4_g1	1280
TRINITY_DN168807_c3_g1	1122
TRINITY_DN168863_c8_g2	382
TRINITY_DN168806_c2_g1	210
TRINITY_DN168806_c4_g5	226
TRINITY_DN168853_c5_g1	229
TRINITY_DN168826_c10_g4	327
TRINITY_DN168826_c12_g1	208
TRINITY_DN168860_c0_g1	285
TRINITY_DN168815_c0_g1	1174
TRINITY_DN187531_c2_g1	923
TRINITY_DN187512_c2_g2	404
TRINITY_DN187512_c2_g7	342
TRINITY_DN187575_c2_g1	1424
TRINITY_DN187575_c2_g3	2535
TRINITY_DN187574_c0_g1	665
TRINITY_DN129692_c0_g1	988
TRINITY_DN129611_c0_g1	248
TRINITY_DN129674_c0_g1	449
TRINITY_DN170866_c1_g2	405
TRINITY_DN170826_c2_g1	500
TRINITY_DN158885_c4_g1	1254
TRINITY_DN158885_c4_g2	789
TRINITY_DN158874_c2_g4	961
TRINITY_DN158844_c10_g2	216
TRINITY_DN158854_c6_g1	1021
TRINITY_DN158854_c6_g2	834
TRINITY_DN158830_c3_g2	371
TRINITY_DN158830_c5_g3	269
TRINITY_DN158829_c1_g1	2743
TRINITY_DN158829_c1_g2	953
TRINITY_DN158829_c2_g1	431
TRINITY_DN158838_c2_g1	561
TRINITY_DN199468_c0_g1	204
TRINITY_DN199468_c4_g3	388
TRINITY_DN199431_c1_g2	359
TRINITY_DN199485_c6_g2	423
TRINITY_DN199490_c7_g1	233
TRINITY_DN199490_c8_g2	362
TRINITY_DN199471_c2_g1	942
TRINITY_DN199416_c3_g1	444
TRINITY_DN199494_c1_g1	862
TRINITY_DN199491_c1_g3	1473
TRINITY_DN199461_c0_g1	234
TRINITY_DN199475_c3_g1	1187
TRINITY_DN168667_c1_g1	408
TRINITY_DN168667_c2_g1	871
TRINITY_DN168667_c2_g3	525
TRINITY_DN168646_c2_g1	436
TRINITY_DN168616_c3_g1	623
TRINITY_DN168606_c4_g2	2308
TRINITY_DN168643_c4_g1	782
TRINITY_DN168643_c4_g2	241
TRINITY_DN168643_c5_g1	657
TRINITY_DN168626_c2_g4	1779
TRINITY_DN168630_c0_g3	372
TRINITY_DN183401_c3_g2	224
TRINITY_DN183417_c3_g1	586
TRINITY_DN183495_c2_g1	1344
TRINITY_DN183495_c2_g2	576
TRINITY_DN183477_c1_g3	454
TRINITY_DN183462_c1_g3	1504
TRINITY_DN183487_c0_g1	638
TRINITY_DN183487_c0_g2	565
TRINITY_DN183425_c3_g1	447
TRINITY_DN183490_c1_g3	617
TRINITY_DN183490_c1_g6	920
TRINITY_DN183458_c0_g3	676
TRINITY_DN116898_c0_g1	216
TRINITY_DN140187_c1_g1	709
TRINITY_DN140131_c1_g1	232
TRINITY_DN145796_c0_g1	909
TRINITY_DN145796_c1_g1	206
TRINITY_DN145782_c0_g2	231
TRINITY_DN145780_c0_g1	464
TRINITY_DN154844_c5_g2	587
TRINITY_DN154851_c6_g3	319
TRINITY_DN154864_c0_g1	810
TRINITY_DN154822_c0_g1	2229
TRINITY_DN154808_c2_g1	208
TRINITY_DN154814_c1_g1	217
TRINITY_DN154832_c3_g2	297
TRINITY_DN161918_c3_g1	667
TRINITY_DN161922_c5_g1	281
TRINITY_DN149561_c1_g2	776
TRINITY_DN149561_c1_g3	318
TRINITY_DN105022_c0_g1	201
TRINITY_DN105049_c0_g1	307
TRINITY_DN105049_c1_g1	391
TRINITY_DN162183_c3_g1	455
TRINITY_DN162128_c5_g3	1275
TRINITY_DN162128_c5_g4	325
TRINITY_DN162179_c1_g1	403
TRINITY_DN162104_c0_g5	334
TRINITY_DN193598_c4_g1	820
TRINITY_DN193508_c4_g3	376
TRINITY_DN193583_c0_g2	305
TRINITY_DN186991_c0_g1	372
TRINITY_DN186974_c3_g1	1266
TRINITY_DN186968_c1_g2	704
TRINITY_DN186951_c4_g1	2082
TRINITY_DN186951_c4_g2	485
TRINITY_DN186939_c4_g1	645
TRINITY_DN186924_c2_g2	324
TRINITY_DN186913_c1_g1	616
TRINITY_DN127824_c1_g1	214
TRINITY_DN157832_c0_g1	530
TRINITY_DN157877_c4_g7	331
TRINITY_DN157874_c7_g1	366
TRINITY_DN157884_c6_g2	659
TRINITY_DN117929_c0_g1	328
TRINITY_DN135286_c0_g1	714
TRINITY_DN135203_c0_g1	600
TRINITY_DN192379_c4_g1	356
TRINITY_DN192369_c1_g7	518
TRINITY_DN192370_c6_g1	226
TRINITY_DN151418_c0_g2	771
TRINITY_DN151425_c1_g2	251
TRINITY_DN151462_c0_g1	929
TRINITY_DN151466_c0_g1	772
TRINITY_DN117048_c0_g1	659
TRINITY_DN150268_c0_g1	358
TRINITY_DN150268_c1_g1	535
TRINITY_DN128895_c0_g1	370
TRINITY_DN176808_c2_g1	468
TRINITY_DN176847_c0_g1	223
TRINITY_DN176888_c8_g1	898
TRINITY_DN176882_c3_g1	816
TRINITY_DN176882_c3_g2	231
TRINITY_DN176848_c0_g1	3258
TRINITY_DN176848_c0_g2	1651
TRINITY_DN193200_c3_g1	491
TRINITY_DN193271_c2_g1	324
TRINITY_DN193297_c2_g2	483
TRINITY_DN193297_c2_g3	292
TRINITY_DN193297_c2_g4	322
TRINITY_DN181041_c5_g1	252
TRINITY_DN181092_c4_g1	1173
TRINITY_DN134756_c1_g1	605
TRINITY_DN177156_c2_g1	1324
TRINITY_DN110199_c0_g1	246
TRINITY_DN110199_c0_g2	371
TRINITY_DN197038_c2_g1	1337
TRINITY_DN197058_c2_g1	345
TRINITY_DN197036_c1_g1	3301
TRINITY_DN197034_c0_g1	297
TRINITY_DN197021_c0_g2	462
TRINITY_DN197017_c3_g1	1375
TRINITY_DN143298_c0_g2	395
TRINITY_DN143298_c0_g3	593
TRINITY_DN153608_c0_g1	402
TRINITY_DN153667_c8_g1	468
TRINITY_DN153667_c9_g1	533
TRINITY_DN153667_c9_g3	255
TRINITY_DN153667_c9_g4	334
TRINITY_DN194937_c0_g1	260
TRINITY_DN194954_c2_g1	1002
TRINITY_DN194942_c9_g4	605
TRINITY_DN194951_c1_g1	3151
TRINITY_DN194900_c1_g3	358
TRINITY_DN147292_c0_g1	652
TRINITY_DN147252_c0_g1	1134
TRINITY_DN147280_c0_g1	541
TRINITY_DN127522_c0_g1	861
TRINITY_DN169502_c1_g3	203
TRINITY_DN169530_c9_g2	792
TRINITY_DN169569_c0_g2	295
TRINITY_DN169590_c0_g1	256
TRINITY_DN194202_c1_g3	274
TRINITY_DN194299_c1_g1	2703
TRINITY_DN197913_c3_g1	2116
TRINITY_DN197901_c7_g1	552
TRINITY_DN197930_c4_g1	3713
TRINITY_DN197947_c6_g2	243
TRINITY_DN197991_c1_g1	5651
TRINITY_DN197991_c1_g2	213
TRINITY_DN197936_c0_g1	1770
TRINITY_DN197936_c1_g1	1152
TRINITY_DN197961_c1_g1	287
TRINITY_DN197961_c2_g2	941
TRINITY_DN197911_c6_g3	2489
TRINITY_DN148317_c0_g1	741
TRINITY_DN146200_c0_g1	651
TRINITY_DN159542_c2_g6	298
TRINITY_DN159528_c5_g3	2545
TRINITY_DN159578_c1_g1	226
TRINITY_DN159536_c1_g1	1647
TRINITY_DN159536_c1_g2	691
TRINITY_DN159508_c0_g1	420
TRINITY_DN159549_c0_g1	240
TRINITY_DN159549_c1_g1	500
TRINITY_DN159549_c2_g1	429
TRINITY_DN159549_c2_g2	242
TRINITY_DN159547_c4_g1	574
TRINITY_DN159518_c6_g3	1273
TRINITY_DN149936_c0_g1	756
TRINITY_DN149925_c0_g1	908
TRINITY_DN179908_c1_g1	646
TRINITY_DN165646_c2_g2	528
TRINITY_DN165646_c3_g1	2037
TRINITY_DN165646_c4_g1	340
TRINITY_DN165646_c4_g3	325
TRINITY_DN165646_c4_g4	389
TRINITY_DN165646_c4_g5	301
TRINITY_DN165615_c6_g1	497
TRINITY_DN165605_c0_g1	333
TRINITY_DN165681_c1_g2	539
TRINITY_DN165607_c4_g2	360
TRINITY_DN165678_c1_g2	1307
TRINITY_DN165695_c0_g1	2105
TRINITY_DN165695_c0_g3	206
TRINITY_DN165695_c0_g4	231
TRINITY_DN146406_c0_g1	481
TRINITY_DN146464_c0_g1	548
TRINITY_DN146402_c0_g1	1221
TRINITY_DN146433_c0_g1	348
TRINITY_DN146466_c0_g3	1049
TRINITY_DN142564_c1_g1	342
TRINITY_DN142520_c1_g1	987
TRINITY_DN174276_c1_g5	879
TRINITY_DN174226_c0_g1	944
TRINITY_DN174250_c4_g1	597
TRINITY_DN174250_c4_g2	317
TRINITY_DN174259_c3_g2	4627
TRINITY_DN161024_c2_g1	258
TRINITY_DN161024_c8_g2	397
TRINITY_DN161064_c6_g1	744
TRINITY_DN181416_c0_g1	1428
TRINITY_DN181437_c0_g1	614
TRINITY_DN174890_c2_g1	373
TRINITY_DN174891_c3_g1	822
TRINITY_DN174891_c4_g2	3661
TRINITY_DN174870_c3_g3	326
TRINITY_DN174899_c1_g1	529
TRINITY_DN174819_c1_g1	1203
TRINITY_DN174842_c6_g1	994
TRINITY_DN174810_c1_g5	526
TRINITY_DN174811_c6_g3	1531
TRINITY_DN174811_c6_g6	1567
TRINITY_DN171218_c3_g2	403
TRINITY_DN171211_c0_g1	1239
TRINITY_DN171246_c10_g1	920
TRINITY_DN171222_c2_g1	853
TRINITY_DN171242_c4_g1	457
TRINITY_DN162415_c6_g2	1449
TRINITY_DN162490_c2_g3	217
TRINITY_DN162437_c8_g1	528
TRINITY_DN162428_c10_g1	225
TRINITY_DN162434_c2_g1	267
TRINITY_DN162486_c2_g3	518
TRINITY_DN162470_c1_g1	287
TRINITY_DN162470_c2_g1	417
TRINITY_DN162470_c2_g2	269
TRINITY_DN162475_c0_g1	1668
TRINITY_DN162411_c3_g1	360
TRINITY_DN157225_c2_g1	2193
TRINITY_DN157225_c2_g2	958
TRINITY_DN157205_c0_g2	755
TRINITY_DN157205_c0_g3	865
TRINITY_DN157205_c0_g4	253
TRINITY_DN157285_c1_g1	880
TRINITY_DN157296_c0_g1	1479
TRINITY_DN175779_c5_g1	639
TRINITY_DN175776_c2_g4	1949
TRINITY_DN184781_c2_g1	2304
TRINITY_DN184781_c2_g3	1111
TRINITY_DN184734_c0_g2	329
TRINITY_DN184734_c0_g3	236
TRINITY_DN184762_c2_g3	484
TRINITY_DN184762_c3_g1	233
TRINITY_DN184710_c1_g1	1248
TRINITY_DN184710_c1_g3	2816
TRINITY_DN184765_c5_g4	701
TRINITY_DN184780_c2_g2	307
TRINITY_DN184750_c3_g1	395
TRINITY_DN184750_c3_g2	455
TRINITY_DN183222_c4_g1	458
TRINITY_DN183222_c4_g3	224
TRINITY_DN183290_c0_g1	2510
TRINITY_DN154179_c2_g3	428
TRINITY_DN154110_c3_g1	230
TRINITY_DN154108_c0_g1	1067
TRINITY_DN173862_c3_g3	692
TRINITY_DN173829_c7_g1	491
TRINITY_DN173831_c1_g4	1217
TRINITY_DN173831_c1_g6	276
TRINITY_DN173861_c3_g1	220
TRINITY_DN143426_c1_g1	216
TRINITY_DN143426_c1_g2	646
TRINITY_DN134523_c0_g1	581
TRINITY_DN134535_c0_g1	354
TRINITY_DN173299_c7_g1	795
TRINITY_DN173210_c6_g1	214
TRINITY_DN173209_c5_g1	1246
TRINITY_DN152232_c0_g1	1540
TRINITY_DN152295_c1_g1	808
TRINITY_DN195081_c3_g1	307
TRINITY_DN195081_c4_g2	435
TRINITY_DN195081_c5_g1	209
TRINITY_DN195079_c1_g1	2395
TRINITY_DN195071_c1_g1	625
TRINITY_DN195071_c1_g2	610
TRINITY_DN195023_c2_g2	315
TRINITY_DN195066_c4_g1	292
TRINITY_DN195066_c4_g2	791
TRINITY_DN195047_c1_g3	341
TRINITY_DN176187_c0_g1	556
TRINITY_DN176187_c1_g1	2281
TRINITY_DN176187_c1_g4	325
TRINITY_DN176171_c5_g1	1259
TRINITY_DN176112_c0_g1	423
TRINITY_DN176182_c3_g1	985
TRINITY_DN179899_c0_g1	1539
TRINITY_DN179899_c0_g2	229
TRINITY_DN179894_c0_g2	801
TRINITY_DN179832_c5_g1	624
TRINITY_DN166772_c8_g1	998
TRINITY_DN166732_c7_g2	204
TRINITY_DN166769_c7_g1	1226
TRINITY_DN166719_c13_g1	343
TRINITY_DN166733_c3_g1	1721
TRINITY_DN166733_c3_g2	576
TRINITY_DN164905_c3_g1	2354
TRINITY_DN164959_c3_g4	712
TRINITY_DN164947_c2_g2	787
TRINITY_DN164938_c8_g1	585
TRINITY_DN164924_c0_g1	538
TRINITY_DN164998_c0_g1	549
TRINITY_DN195661_c1_g2	737
TRINITY_DN195677_c2_g1	204
TRINITY_DN195657_c6_g1	1589
TRINITY_DN177236_c5_g1	954
TRINITY_DN177251_c3_g3	219
TRINITY_DN171054_c1_g1	912
TRINITY_DN171070_c4_g2	480
TRINITY_DN174194_c5_g1	1094
TRINITY_DN174153_c2_g2	1118
TRINITY_DN174107_c3_g1	394
TRINITY_DN174114_c1_g1	511
TRINITY_DN174114_c1_g2	525
TRINITY_DN174114_c1_g3	471
TRINITY_DN154096_c0_g6	293
TRINITY_DN154080_c0_g3	317
TRINITY_DN154080_c0_g4	882
TRINITY_DN154033_c0_g1	349
TRINITY_DN154033_c1_g1	909
TRINITY_DN156996_c6_g3	555
TRINITY_DN156945_c8_g1	911
TRINITY_DN156999_c5_g3	651
TRINITY_DN174363_c5_g1	331
TRINITY_DN174392_c1_g1	460
TRINITY_DN147514_c0_g1	617
TRINITY_DN147563_c2_g2	443
TRINITY_DN158926_c4_g3	329
TRINITY_DN167427_c1_g1	2620
TRINITY_DN167440_c0_g1	1541
TRINITY_DN167437_c1_g1	1141
TRINITY_DN167437_c1_g2	1873
TRINITY_DN167478_c4_g1	2382
TRINITY_DN167423_c5_g2	252
TRINITY_DN127666_c0_g1	535
TRINITY_DN172215_c8_g2	829
TRINITY_DN172293_c5_g1	1191
TRINITY_DN172287_c1_g2	1907
TRINITY_DN172287_c1_g3	1482
TRINITY_DN172230_c5_g1	1093
TRINITY_DN172230_c5_g2	594
TRINITY_DN172243_c7_g2	1024
TRINITY_DN172224_c0_g1	362
TRINITY_DN172254_c0_g1	231
TRINITY_DN172254_c2_g1	957
TRINITY_DN172203_c5_g3	280
TRINITY_DN172252_c1_g4	1245
TRINITY_DN172459_c5_g4	529
TRINITY_DN172421_c1_g2	379
TRINITY_DN172499_c0_g1	790
TRINITY_DN172458_c8_g1	210
TRINITY_DN172411_c0_g1	869
TRINITY_DN197404_c4_g2	3465
TRINITY_DN197421_c3_g1	794
TRINITY_DN197477_c1_g1	205
TRINITY_DN197461_c1_g1	898
TRINITY_DN197461_c1_g4	202
TRINITY_DN197489_c0_g1	946
TRINITY_DN197462_c3_g2	229
TRINITY_DN197442_c0_g1	277
TRINITY_DN197424_c3_g3	1274
TRINITY_DN197480_c2_g1	773
TRINITY_DN156533_c1_g3	455
TRINITY_DN156511_c1_g1	802
TRINITY_DN109760_c0_g1	437
TRINITY_DN189775_c1_g2	3476
TRINITY_DN189760_c2_g1	1312
TRINITY_DN189779_c2_g4	480
TRINITY_DN189726_c5_g4	245
TRINITY_DN189747_c0_g1	1063
TRINITY_DN189762_c1_g3	243
TRINITY_DN189762_c1_g5	261
TRINITY_DN189701_c1_g1	1815
TRINITY_DN189754_c5_g1	1318
TRINITY_DN189710_c4_g2	1444
TRINITY_DN180201_c0_g1	273
TRINITY_DN180282_c1_g1	208
TRINITY_DN180220_c3_g4	1228
TRINITY_DN180220_c4_g1	288
TRINITY_DN180230_c1_g2	226
TRINITY_DN180288_c2_g4	2647
TRINITY_DN180222_c1_g1	300
TRINITY_DN174940_c5_g1	716
TRINITY_DN174925_c3_g1	212
TRINITY_DN174925_c3_g2	218
TRINITY_DN174964_c0_g1	295
TRINITY_DN174967_c5_g1	646
TRINITY_DN191163_c1_g1	614
TRINITY_DN191163_c1_g2	299
TRINITY_DN191100_c1_g3	276
TRINITY_DN191170_c2_g1	1582
TRINITY_DN198656_c1_g3	1444
TRINITY_DN198634_c0_g1	483
TRINITY_DN198634_c3_g1	3713
TRINITY_DN198679_c0_g2	1848
TRINITY_DN198616_c4_g1	481
TRINITY_DN198683_c0_g1	1360
TRINITY_DN198621_c2_g1	642
TRINITY_DN188938_c0_g2	2880
TRINITY_DN188938_c0_g6	327
TRINITY_DN188931_c6_g1	567
TRINITY_DN188959_c3_g1	1211
TRINITY_DN188974_c0_g3	788
TRINITY_DN188953_c1_g2	1308
TRINITY_DN188958_c1_g1	2499
TRINITY_DN188958_c1_g4	839
TRINITY_DN198587_c1_g1	1354
TRINITY_DN198502_c0_g1	202
TRINITY_DN198508_c6_g1	571
TRINITY_DN135976_c0_g1	352
TRINITY_DN137370_c0_g1	471
TRINITY_DN137320_c1_g1	329
TRINITY_DN110555_c0_g1	403
TRINITY_DN110555_c1_g1	232
TRINITY_DN110554_c0_g1	1174
TRINITY_DN160722_c1_g2	804
TRINITY_DN160782_c0_g1	6955
TRINITY_DN160798_c4_g1	931
TRINITY_DN160776_c0_g1	236
TRINITY_DN146552_c0_g1	323
TRINITY_DN146552_c0_g4	454
TRINITY_DN146556_c0_g1	435
TRINITY_DN106922_c0_g1	527
TRINITY_DN101667_c0_g1	249
TRINITY_DN139311_c0_g3	817
TRINITY_DN188376_c1_g1	248
TRINITY_DN188376_c1_g2	334
TRINITY_DN188364_c8_g2	1720
TRINITY_DN188348_c6_g1	214
TRINITY_DN188356_c7_g1	937
TRINITY_DN188317_c3_g1	381
TRINITY_DN188301_c1_g1	383
TRINITY_DN188301_c1_g2	473
TRINITY_DN195299_c1_g1	214
TRINITY_DN195299_c1_g2	690
TRINITY_DN195299_c1_g3	1240
TRINITY_DN151260_c0_g2	359
TRINITY_DN161457_c4_g1	345
TRINITY_DN161457_c4_g2	500
TRINITY_DN161485_c1_g1	259
TRINITY_DN161485_c1_g2	830
TRINITY_DN132791_c0_g1	275
TRINITY_DN141775_c0_g1	1093
TRINITY_DN141729_c0_g1	761
TRINITY_DN166466_c7_g1	1329
TRINITY_DN166466_c7_g2	1974
TRINITY_DN166466_c7_g4	1366
TRINITY_DN166476_c4_g1	648
TRINITY_DN166483_c5_g2	221
TRINITY_DN195776_c4_g1	1768
TRINITY_DN195749_c4_g3	379
TRINITY_DN195749_c4_g4	752
TRINITY_DN195708_c5_g1	479
TRINITY_DN195708_c5_g4	305
TRINITY_DN195730_c0_g1	1951
TRINITY_DN182196_c5_g3	563
TRINITY_DN182150_c5_g1	1214
TRINITY_DN182124_c0_g1	2383
TRINITY_DN182102_c2_g1	2479
TRINITY_DN172790_c6_g1	691
TRINITY_DN172779_c1_g1	498
TRINITY_DN172728_c1_g2	803
TRINITY_DN172763_c1_g1	1111
TRINITY_DN135601_c0_g1	648
TRINITY_DN135698_c0_g1	447
TRINITY_DN173160_c0_g1	2391
TRINITY_DN173160_c0_g2	1660
TRINITY_DN173160_c0_g3	405
TRINITY_DN173145_c1_g3	462
TRINITY_DN173150_c0_g1	319
TRINITY_DN173150_c0_g2	216
TRINITY_DN173118_c1_g1	440
TRINITY_DN173172_c6_g1	2087
TRINITY_DN179438_c1_g1	732
TRINITY_DN179438_c1_g2	658
TRINITY_DN179431_c3_g1	278
TRINITY_DN179455_c0_g1	631
TRINITY_DN179455_c0_g2	446
TRINITY_DN179445_c2_g1	337
TRINITY_DN179445_c9_g4	574
TRINITY_DN179408_c3_g3	945
TRINITY_DN179403_c11_g1	1164
TRINITY_DN149037_c0_g1	205
TRINITY_DN149037_c1_g1	400
TRINITY_DN149037_c2_g1	812
TRINITY_DN149105_c0_g1	399
TRINITY_DN135116_c0_g1	384
TRINITY_DN135143_c0_g1	416
TRINITY_DN135131_c0_g1	218
TRINITY_DN135131_c0_g2	231
TRINITY_DN167552_c2_g1	222
TRINITY_DN167589_c1_g4	249
TRINITY_DN167589_c1_g6	641
TRINITY_DN167506_c0_g1	1615
TRINITY_DN167531_c1_g1	1339
TRINITY_DN167563_c0_g1	233
TRINITY_DN164037_c1_g2	1383
TRINITY_DN164092_c2_g1	204
TRINITY_DN164015_c0_g3	204
TRINITY_DN164048_c2_g1	521
TRINITY_DN157500_c1_g1	356
TRINITY_DN157500_c1_g3	400
TRINITY_DN157523_c4_g1	693
TRINITY_DN157524_c0_g1	2363
TRINITY_DN157502_c7_g1	699
TRINITY_DN170012_c0_g1	1298
TRINITY_DN170012_c0_g2	523
TRINITY_DN170005_c1_g1	240
TRINITY_DN170005_c4_g1	798
TRINITY_DN137561_c0_g1	419
TRINITY_DN158198_c6_g3	1306
TRINITY_DN158157_c6_g1	229
TRINITY_DN122889_c0_g1	272
TRINITY_DN193393_c1_g1	635
TRINITY_DN193393_c1_g2	955
TRINITY_DN193393_c1_g4	640
TRINITY_DN193325_c0_g1	215
TRINITY_DN193325_c2_g3	3348
TRINITY_DN193365_c2_g1	976
TRINITY_DN193312_c0_g1	1042
TRINITY_DN193390_c1_g2	2431
TRINITY_DN193351_c1_g1	3498
TRINITY_DN193351_c1_g2	216
TRINITY_DN193330_c4_g2	327
TRINITY_DN193329_c2_g1	574
TRINITY_DN193329_c2_g2	212
TRINITY_DN134097_c1_g1	266
TRINITY_DN161276_c5_g2	1609
TRINITY_DN161262_c6_g2	283
TRINITY_DN161210_c2_g6	1309
TRINITY_DN161273_c1_g1	406
TRINITY_DN161294_c8_g4	384
TRINITY_DN161294_c8_g5	1555
TRINITY_DN114917_c0_g1	228
TRINITY_DN198123_c0_g2	239
TRINITY_DN198154_c3_g1	308
TRINITY_DN198191_c2_g2	1042
TRINITY_DN198163_c3_g1	707
TRINITY_DN198163_c4_g5	234
TRINITY_DN188681_c1_g2	1336
TRINITY_DN112668_c0_g1	235
TRINITY_DN115514_c0_g1	254
TRINITY_DN112858_c0_g1	716
TRINITY_DN137855_c0_g1	1290
TRINITY_DN194353_c3_g1	3702
TRINITY_DN194308_c2_g2	227
TRINITY_DN194309_c0_g1	340
TRINITY_DN194309_c0_g2	1111
TRINITY_DN194363_c1_g1	818
TRINITY_DN194363_c1_g4	273
TRINITY_DN194338_c7_g3	407
TRINITY_DN165894_c2_g1	497
TRINITY_DN165894_c2_g2	364
TRINITY_DN165894_c2_g3	605
TRINITY_DN165861_c6_g2	663
TRINITY_DN196807_c5_g4	366
TRINITY_DN196867_c2_g1	2614
TRINITY_DN196842_c1_g1	608
TRINITY_DN196827_c1_g1	2127
TRINITY_DN196800_c4_g1	385
TRINITY_DN196800_c7_g1	231
TRINITY_DN196839_c1_g1	509
TRINITY_DN196885_c1_g2	289
TRINITY_DN196885_c1_g6	293
TRINITY_DN115016_c0_g1	213
TRINITY_DN115004_c0_g1	528
TRINITY_DN115015_c0_g1	818
TRINITY_DN159287_c7_g2	582
TRINITY_DN159264_c0_g1	621
TRINITY_DN159264_c0_g2	292
TRINITY_DN159296_c2_g3	1071
TRINITY_DN159296_c2_g4	293
TRINITY_DN159242_c2_g1	310
TRINITY_DN159242_c2_g3	730
TRINITY_DN159229_c3_g1	305
TRINITY_DN159276_c7_g1	1038
TRINITY_DN159251_c1_g1	281
TRINITY_DN159209_c3_g1	1131
TRINITY_DN159277_c2_g1	522
TRINITY_DN159216_c7_g1	302
TRINITY_DN188545_c1_g2	2102
TRINITY_DN188545_c1_g5	328
TRINITY_DN188558_c3_g1	2508
TRINITY_DN188559_c1_g1	835
TRINITY_DN188559_c1_g2	1020
TRINITY_DN188540_c0_g1	240
TRINITY_DN188584_c0_g3	398
TRINITY_DN188519_c0_g1	596
TRINITY_DN188519_c0_g2	362
TRINITY_DN175606_c6_g1	972
TRINITY_DN175687_c0_g2	219
TRINITY_DN175687_c3_g1	1832
TRINITY_DN175686_c1_g1	614
TRINITY_DN175686_c1_g2	649
TRINITY_DN161533_c2_g3	527
TRINITY_DN161526_c0_g1	265
TRINITY_DN161519_c0_g1	622
TRINITY_DN198384_c0_g1	6745
TRINITY_DN198313_c3_g1	2682
TRINITY_DN198371_c2_g1	1563
TRINITY_DN198376_c6_g1	561
TRINITY_DN198381_c4_g1	4999
TRINITY_DN198381_c4_g4	638
TRINITY_DN198382_c4_g2	1648
TRINITY_DN198382_c4_g3	292
TRINITY_DN198365_c5_g2	2093
TRINITY_DN136845_c1_g1	259
TRINITY_DN113854_c1_g1	279
TRINITY_DN127957_c0_g1	658
TRINITY_DN147415_c2_g1	363
TRINITY_DN147495_c0_g1	336
TRINITY_DN184368_c1_g1	823
TRINITY_DN192553_c3_g1	926
TRINITY_DN192511_c1_g4	522
TRINITY_DN192559_c4_g1	423
TRINITY_DN192559_c4_g4	3934
TRINITY_DN192586_c2_g1	505
TRINITY_DN192586_c2_g2	252
TRINITY_DN192505_c3_g1	568
TRINITY_DN120297_c0_g1	268
TRINITY_DN120245_c0_g1	221
TRINITY_DN170430_c2_g1	975
TRINITY_DN170418_c5_g3	573
TRINITY_DN170405_c0_g2	471
TRINITY_DN170429_c6_g2	305
TRINITY_DN116595_c0_g1	659
TRINITY_DN194518_c2_g2	2877
TRINITY_DN194590_c1_g2	2606
TRINITY_DN194590_c1_g5	242
TRINITY_DN194539_c0_g3	202
TRINITY_DN194552_c1_g1	1477
TRINITY_DN194557_c1_g1	263
TRINITY_DN194557_c1_g3	3660
TRINITY_DN195169_c1_g1	2485
TRINITY_DN195112_c3_g1	272
TRINITY_DN195183_c5_g1	1828
TRINITY_DN195198_c4_g1	1936
TRINITY_DN186329_c1_g2	301
TRINITY_DN186353_c5_g2	294
TRINITY_DN186392_c1_g2	1778
TRINITY_DN186389_c5_g2	201
TRINITY_DN183897_c1_g1	2060
TRINITY_DN183897_c1_g2	263
TRINITY_DN183851_c0_g1	620
TRINITY_DN183851_c1_g1	2466
TRINITY_DN183851_c1_g2	218
TRINITY_DN183852_c2_g1	479
TRINITY_DN153465_c0_g1	1237
